code,city,area,provider,cost,remarks
CLG20209,Kab. Lebak,Cimarga,JNE OKE,12000,4 - 7 hari
CLG20210,Kab. Lebak,Cipanas,JNE OKE,12000,4 - 7 hari
CLG20211,Kab. Lebak,Gunungkencana,JNE OKE,12000,4 - 7 hari
CLG20212,Kab. Lebak,Leuwidamar,JNE OKE,12000,4 - 7 hari
CLG20213,Kab. Lebak,Maja,JNE OKE,12000,4 - 7 hari
CLG20214,Kab. Lebak,Malingping,JNE OKE,12000,4 - 7 hari
CLG20215,Kab. Lebak,Muncang,JNE OKE,12000,4 - 7 hari
CLG20216,Kab. Lebak,Panggarangan,JNE OKE,12000,4 - 7 hari
CLG20217,Kab. Lebak,Sajira,JNE OKE,12000,4 - 7 hari
CLG20218,Kab. Lebak,Wanasalam,JNE OKE,12000,4 - 7 hari
CLG20219,Kab. Lebak,Warunggunung,JNE OKE,12000,4 - 7 hari
CLG20221,Kab. Lebak,Curugbitung,JNE OKE,12000,4 - 7 hari
CLG20223,Kab. Lebak,Sobang,JNE OKE,12000,4 - 7 hari
CLG20300,Kota Serang,Serang,JNE OKE,8000,2 - 3 hari
CLG20310,Kota Serang,Curug,JNE OKE,8000,2 - 3 hari
CLG20312,Kota Serang,Kasemen,JNE OKE,8000,2 - 3 hari
CLG20323,Kota Serang,Taktakan,JNE OKE,8000,2 - 3 hari
CLG20327,Kota Serang,Walantaka,JNE OKE,8000,2 - 3 hari
CLG20328,Kota Serang,Cipocok Jaya,JNE OKE,8000,2 - 3 hari
CLG20500,Kab. Serang,Baros,JNE OKE,9000,3 - 6 hari
CLG20501,Kab. Serang,Anyar,JNE OKE,9000,3 - 6 hari
CLG20502,Kab. Serang,Binuang,JNE OKE,12000,4 - 7 hari
CLG20503,Kab. Serang,Bojonegara,JNE OKE,12000,4 - 7 hari
CLG20504,Kab. Serang,Carenang,JNE OKE,12000,4 - 7 hari
CLG20505,Kab. Serang,Cikande,JNE OKE,12000,4 - 7 hari
CLG20506,Kab. Serang,Cikeusal,JNE OKE,12000,4 - 7 hari
CLG20507,Kab. Serang,Cinangka,JNE OKE,12000,4 - 7 hari
CLG20508,Kab. Serang,Ciomas,JNE OKE,12000,4 - 7 hari
CLG20509,Kab. Serang,Ciruas,JNE OKE,12000,4 - 7 hari
CLG20510,Kab. Serang,Jawilan,JNE OKE,12000,4 - 7 hari
CLG20511,Kab. Serang,Kibin,JNE OKE,12000,4 - 7 hari
CLG20512,Kab. Serang,Kopo,JNE OKE,12000,4 - 7 hari
CLG20513,Kab. Serang,Kragilan,JNE OKE,12000,4 - 7 hari
CLG20514,Kab. Serang,Kramatwatu,JNE OKE,12000,4 - 7 hari
CLG20515,Kab. Serang,Mancak,JNE OKE,12000,4 - 7 hari
CLG20516,Kab. Serang,Pabuaran,JNE OKE,12000,4 - 7 hari
CLG20517,Kab. Serang,Padarincang,JNE OKE,12000,4 - 7 hari
CLG20518,Kab. Serang,Pamarayan,JNE OKE,12000,4 - 7 hari
CLG20519,Kab. Serang,Petir,JNE OKE,12000,4 - 7 hari
CLG20520,Kab. Serang,Pontang,JNE OKE,12000,4 - 7 hari
CLG20521,Kab. Serang,Puloampel,JNE OKE,12000,4 - 7 hari
CLG20522,Kab. Serang,Tanara,JNE OKE,12000,4 - 7 hari
CLG20523,Kab. Serang,Tirtayasa,JNE OKE,12000,4 - 7 hari
CLG20524,Kab. Serang,Tunjung Teja,JNE OKE,12000,4 - 7 hari
CLG20525,Kab. Serang,Waringinkurung,JNE OKE,12000,4 - 7 hari
CXP10000,Kab. Cilacap,Cilacap,JNE OKE,13000,2 - 3 hari
CXP10001,Kab. Cilacap,Adipala,JNE OKE,19000,4 - 7 hari
CXP10002,Kab. Cilacap,Binangun,JNE OKE,19000,4 - 7 hari
CXP10003,Kab. Cilacap,Cimanggu,JNE OKE,19000,4 - 7 hari
CXP10004,Kab. Cilacap,Cipari,JNE OKE,19000,4 - 7 hari
CXP10005,Kab. Cilacap,Dayeuhluhur,JNE OKE,19000,4 - 7 hari
CXP10006,Kab. Cilacap,Gandrungmangu,JNE OKE,19000,4 - 7 hari
CXP10007,Kab. Cilacap,Jeruklegi,JNE OKE,19000,4 - 7 hari
CXP10008,Kab. Cilacap,Karangpucung,JNE OKE,19000,4 - 7 hari
CXP10009,Kab. Cilacap,Kawunganten,JNE OKE,19000,4 - 7 hari
CXP10010,Kab. Cilacap,Kedungrejo,JNE OKE,19000,4 - 7 hari
CXP10011,Kab. Cilacap,Kesugihan,JNE OKE,19000,4 - 7 hari
CXP10012,Kab. Cilacap,Kroya,JNE OKE,19000,4 - 7 hari
CXP10013,Kab. Cilacap,Majenang,JNE OKE,15000,3 - 6 hari
CXP10014,Kab. Cilacap,Maos,JNE OKE,19000,4 - 7 hari
CXP10015,Kab. Cilacap,Nusawungu,JNE OKE,19000,4 - 7 hari
CXP10016,Kab. Cilacap,Sampang,JNE OKE,19000,4 - 7 hari
CXP10017,Kab. Cilacap,Sidareja,JNE OKE,19000,4 - 7 hari
CXP10018,Kab. Cilacap,Wanar,JNE OKE,19000,4 - 7 hari
CXP10019,Kab. Cilacap,Cilacap Selatan,JNE OKE,13000,3 - 6 hari
CXP10020,Kab. Cilacap,Cilacap Tengah,JNE OKE,13000,3 - 6 hari
CXP10021,Kab. Cilacap,Cilacap Utara,JNE OKE,13000,3 - 6 hari
CXP10022,Kab. Cilacap,Patimuan,JNE OKE,19000,4 - 7 hari
CXP10023,Kab. Cilacap,Bantarsari,JNE OKE,19000,4 - 7 hari
CXP10024,Kab. Cilacap,Kampung Laut,JNE OKE,19000,4 - 7 hari
DJB10000,Kota Jambi,Jambi,JNE OKE,17000,2 - 3 hari
DJB10010,Kota Jambi,Danau Teluk,JNE OKE,17000,2 - 3 hari
DJB10011,Kota Jambi,Jambi Selatan,JNE OKE,17000,2 - 3 hari
DJB10012,Kota Jambi,Jambi Timur,JNE OKE,17000,2 - 3 hari
DJB10013,Kota Jambi,Jelutung,JNE OKE,17000,2 - 3 hari
DJB10014,Kota Jambi,Kota Baru,JNE OKE,17000,2 - 3 hari
DJB10015,Kota Jambi,Pasar Jambi,JNE OKE,17000,2 - 3 hari
DJB10016,Kota Jambi,Pelayangan,JNE OKE,17000,2 - 3 hari
DJB10017,Kota Jambi,Telanaipura,JNE OKE,17000,2 - 3 hari
DJB10100,Kab. Tanjung Jabung Barat,Kualatungkal,JNE OKE,27000,3 - 6 hari
DJB10101,Kab. Tanjung Jabung Barat,Betara,JNE OKE,34000,4 - 7 hari
DJB10104,Kab. Tanjung Jabung Barat,Merlung,JNE OKE,34000,4 - 7 hari
DJB10107,Kab. Tanjung Jabung Barat,Pengabuan,JNE OKE,34000,4 - 7 hari
DJB10110,Kab. Tanjung Jabung Barat,Tungkal Ulu,JNE OKE,27000,3 - 6 hari
DJB10112,Kab. Tanjung Jabung Barat,Tungkal Ilir,JNE OKE,27000,3 - 6 hari
DJB20100,Kab. Merangin,Bangko,JNE OKE,27000,3 - 6 hari
DJB20102,Kab. Merangin,Jangkat,JNE OKE,-,- hari
DJB20104,Kab. Merangin,Muara Siau,JNE OKE,34000,4 - 7 hari
DJB20107,Kab. Merangin,Sungai Manau,JNE OKE,-,- hari
DJB20108,Kab. Merangin,Tabir,JNE OKE,34000,4 - 7 hari
DJB20109,Kab. Merangin,Pamenang,JNE OKE,34000,4 - 7 hari
DJB20110,Kab. Merangin,Tabir Ulu,JNE OKE,34000,4 - 7 hari
DJB20200,Kab. Batang Hari,Muara Bulian,JNE OKE,27000,3 - 6 hari
DJB20201,Kab. Batang Hari,Batin XXIV,JNE OKE,34000,4 - 7 hari
DJB20202,Kab. Batang Hari,Maro Sebo Ulu,JNE OKE,34000,4 - 7 hari
DJB20203,Kab. Batang Hari,Mersam,JNE OKE,34000,4 - 7 hari
DJB20204,Kab. Batang Hari,Muara Tembesi,JNE OKE,34000,4 - 7 hari
DJB20205,Kab. Batang Hari,Pemayung,JNE OKE,34000,4 - 7 hari
DJB20206,Kab. Batang Hari,Bajubang,JNE OKE,34000,4 - 7 hari
DJB20207,Kab. Batang Hari,Maro Sebo Ilir,JNE OKE,34000,4 - 7 hari
DJB20300,Kab. Bungo,Muara Bungo,JNE OKE,27000,3 - 6 hari
DJB20301,Kab. Bungo,Jujuhan,JNE OKE,-,- hari
DJB20302,Kab. Bungo,Pelepat,JNE OKE,34000,4 - 7 hari
DJB20303,Kab. Bungo,Rantau Pandan,JNE OKE,34000,4 - 7 hari
DJB20306,Kab. Bungo,Tanah Sepenggal,JNE OKE,34000,4 - 7 hari
DJB20307,Kab. Bungo,Tanah Tumbuh,JNE OKE,34000,4 - 7 hari
DJB20314,Kab. Bungo,Bathin II Babeko,JNE OKE,34000,4 - 7 hari
DJB20315,Kab. Bungo,Limbur Lubuk Mengkuang,JNE OKE,34000,4 - 7 hari
DJB20316,Kab. Bungo,Muko Muko Batin VII,JNE OKE,34000,4 - 7 hari
DJB20317,Kab. Bungo,Pelepat Ilir,JNE OKE,34000,4 - 7 hari
DJB20400,Kab. Kerinci,Sungai Penuh,JNE OKE,27000,3 - 6 hari
DJB20401,Kab. Kerinci,Air Hangat,JNE OKE,34000,4 - 7 hari
DJB20402,Kab. Kerinci,Batang Merangin,JNE OKE,34000,4 - 7 hari
DJB20403,Kab. Kerinci,Danau Kerinci,JNE OKE,34000,4 - 7 hari
DJB20404,Kab. Kerinci,Gunung Kerinci,JNE OKE,34000,4 - 7 hari
DJB20405,Kab. Kerinci,Gunung Raya,JNE OKE,-,- hari
DJB20406,Kab. Kerinci,Hamparan Rawang,JNE OKE,34000,4 - 7 hari
DJB20407,Kab. Kerinci,Kayu Aro,JNE OKE,-,- hari
DJB20408,Kab. Kerinci,Keliling Danau,JNE OKE,34000,4 - 7 hari
DJB20409,Kab. Kerinci,Sitinjau Laut,JNE OKE,34000,4 - 7 hari
DJB20411,Kab. Kerinci,Air Hangat Timur,JNE OKE,34000,4 - 7 hari
DJB20600,Kab. Muaro Jambi,Sengeti,JNE OKE,27000,3 - 6 hari
DJB20601,Kab. Muaro Jambi,Jambi Luar Kota,JNE OKE,34000,4 - 7 hari
DJB20602,Kab. Muaro Jambi,Kumpeh,JNE OKE,34000,4 - 7 hari
DJB20603,Kab. Muaro Jambi,Kumpeh Ulu,JNE OKE,34000,4 - 7 hari
DJB20604,Kab. Muaro Jambi,Maro Sebo,JNE OKE,34000,4 - 7 hari
DJB20605,Kab. Muaro Jambi,Mestong,JNE OKE,34000,4 - 7 hari
DJB20606,Kab. Muaro Jambi,Sekernan,JNE OKE,34000,4 - 7 hari
DJB20607,Kab. Muaro Jambi,Sungai Bahar,JNE OKE,34000,4 - 7 hari
DJB20700,Kab. Sarolangun,Sarolangun,JNE OKE,27000,3 - 6 hari
DJB20701,Kab. Sarolangun,Batang Asai,JNE OKE,-,- hari
DJB20702,Kab. Sarolangun,Muara Limun,JNE OKE,34000,4 - 7 hari
DJB20703,Kab. Sarolangun,Mandiangin,JNE OKE,34000,4 - 7 hari
DJB20704,Kab. Sarolangun,Pauh,JNE OKE,34000,4 - 7 hari
DJB20705,Kab. Sarolangun,Pelawan Singkut,JNE OKE,34000,4 - 7 hari
DJB20800,Kab. Tanjung Jabung Timur,Muara sabak,JNE OKE,27000,3 - 6 hari
DJB20801,Kab. Tanjung Jabung Timur,Dendang,JNE OKE,34000,4 - 7 hari
DJB20802,Kab. Tanjung Jabung Timur,Mendahara,JNE OKE,34000,4 - 7 hari
DJB20803,Kab. Tanjung Jabung Timur,Nipah Panjang,JNE OKE,34000,4 - 7 hari
DJB20804,Kab. Tanjung Jabung Timur,Rantau Rasau,JNE OKE,-,- hari
DJB20805,Kab. Tanjung Jabung Timur,Sadu,JNE OKE,34000,4 - 7 hari
DJB20900,Kab. Tebo,Muara Tebo,JNE OKE,27000,3 - 6 hari
DJB20901,Kab. Tebo,Rimbo Bujang,JNE OKE,34000,4 - 7 hari
DJB20902,Kab. Tebo,Rimbo Ilir,JNE OKE,34000,4 - 7 hari
DJB20903,Kab. Tebo,Rimbo Ulu,JNE OKE,34000,4 - 7 hari
DJB20904,Kab. Tebo,Sumay,JNE OKE,34000,4 - 7 hari
DJB20905,Kab. Tebo,Tebo Ilir,JNE OKE,27000,3 - 6 hari
DJB20906,Kab. Tebo,Tebo Tengah,JNE OKE,27000,3 - 6 hari
DJB20907,Kab. Tebo,Tebo Ulu,JNE OKE,27000,3 - 6 hari
DJB20908,Kab. Tebo,Tengah Ilir,JNE OKE,34000,4 - 7 hari
DJB20909,Kab. Tebo,VII Koto,JNE OKE,34000,4 - 7 hari
DJJ10000,Kota Jayapura,Jayapura,JNE OKE,68000,4 - 6 hari
DJJ10001,Kota Jayapura,Abepura,JNE OKE,68000,4 - 6 hari
DJJ10004,Kab. Jayapura,Demta,JNE OKE,115000,9 - 10 hari
DJJ10005,Kab. Jayapura,Depapre,JNE OKE,115000,9 - 10 hari
DJJ10006,Kab. Jayapura,Kareuh,JNE OKE,115000,9 - 10 hari
DJJ10007,Kab. Jayapura,Kemtuk Gresie,JNE OKE,115000,9 - 10 hari
DJJ10011,Kab. Jayapura,Nimboran,JNE OKE,115000,9 - 10 hari
DJJ10015,Kab. Jayapura,Sentani,JNE OKE,92000,6 - 9 hari
DJJ10018,Kab. Jayapura,Unurum Guay,JNE OKE,115000,9 - 10 hari
DJJ10025,Kab. Jayapura,Kemtuk,JNE OKE,115000,9 - 10 hari
DJJ10026,Kab. Jayapura,Nimbokrang,JNE OKE,115000,9 - 10 hari
DJJ10027,Kab. Jayapura,Sentani Barat,JNE OKE,115000,9 - 10 hari
DJJ10028,Kab. Jayapura,Sentani Timur,JNE OKE,115000,9 - 10 hari
DJJ10029,Kota Jayapura,Jayapura Selatan,JNE OKE,68000,6 - 9 hari
DJJ10030,Kota Jayapura,Jayapura Utara,JNE OKE,68000,6 - 9 hari
DJJ10031,Kota Jayapura,Muara Tam,JNE OKE,68000,6 - 9 hari
DJJ20100,Kab. Biak Numfor,Biak Kota,JNE OKE,92000,6 - 9 hari
DJJ20101,Kab. Biak Numfor,Biak Barat,JNE OKE,115000,9 - 10 hari
DJJ20102,Kab. Biak Numfor,Biak timur,JNE OKE,115000,9 - 10 hari
DJJ20103,Kab. Biak Numfor,Biak Utara,JNE OKE,115000,9 - 10 hari
DJJ20104,Kab. Biak Numfor,Numfor Barat,JNE OKE,115000,9 - 10 hari
DJJ20105,Kab. Biak Numfor,Numfor Timur,JNE OKE,115000,9 - 10 hari
DJJ20109,Kab. Biak Numfor,Kepulauan Padaidio,JNE OKE,115000,9 - 10 hari
DJJ20110,Kab. Biak Numfor,Samofa,JNE OKE,115000,9 - 10 hari
DJJ20111,Kab. Biak Numfor,Warsa,JNE OKE,115000,9 - 10 hari
DJJ20112,Kab. Biak Numfor,Yendidori,JNE OKE,115000,9 - 10 hari
DJJ20400,Kab. Merauke,Merauke,JNE OKE,92000,6 - 9 hari
DJJ20407,Kab. Merauke,Kimaam,JNE OKE,115000,9 - 10 hari
DJJ20411,Kab. Merauke,Muting,JNE OKE,115000,9 - 10 hari
DJJ20414,Kab. Merauke,Okaba,JNE OKE,115000,9 - 10 hari
DJJ20418,Kab. Merauke,Distrik Ulilin,JNE OKE,115000,9 - 10 hari
DJJ20419,Kab. Merauke,Eligobel,JNE OKE,115000,9 - 10 hari
DJJ20420,Kab. Merauke,Jagebob,JNE OKE,115000,9 - 10 hari
DJJ20421,Kab. Merauke,Kurik,JNE OKE,115000,9 - 10 hari
DJJ20422,Kab. Merauke,Semangga,JNE OKE,115000,9 - 10 hari
DJJ20423,Kab. Merauke,Sota,JNE OKE,115000,9 - 10 hari
DJJ20424,Kab. Merauke,Tanah Miring,JNE OKE,115000,9 - 10 hari
DJJ20600,Kab. Yapen Waropen,Serui,JNE OKE,92000,6 - 9 hari
DJJ20603,Kab. Yapen Waropen,Yapen Barat,JNE OKE,115000,9 - 10 hari
DJJ20604,Kab. Yapen Waropen,Yapen Timur,JNE OKE,115000,9 - 10 hari
DJJ20606,Kab. Yapen Waropen,Angkaisera,JNE OKE,115000,9 - 10 hari
DJJ20607,Kab. Yapen Waropen,Poom,JNE OKE,115000,9 - 10 hari
DJJ20609,Kab. Yapen Waropen,Yapen Selatan,JNE OKE,115000,9 - 10 hari
DJJ20700,Kab. Jayawijaya,Wamena,JNE OKE,92000,6 - 9 hari
DJJ20701,Kab. Jayawijaya,Asologaima,JNE OKE,115000,9 - 10 hari
DJJ20704,Kab. Jayawijaya,Kelila,JNE OKE,115000,9 - 10 hari
DJJ20705,Kab. Jayawijaya,Kurulu,JNE OKE,115000,9 - 10 hari
DJJ20708,Kab. Jayawijaya,Maki,JNE OKE,115000,9 - 10 hari
DJJ20711,Kab. Jayawijaya,Tiom,JNE OKE,115000,9 - 10 hari
DJJ20712,Kab. Jayawijaya,Abenaho,JNE OKE,115000,9 - 10 hari
DJJ20713,Kab. Jayawijaya,Apalapsili,JNE OKE,115000,9 - 10 hari
DJJ20714,Kab. Jayawijaya,Bolakma,JNE OKE,115000,9 - 10 hari
DJJ20715,Kab. Jayawijaya,Gamelia,JNE OKE,115000,9 - 10 hari
DJJ20716,Kab. Jayawijaya,Hubikosi,JNE OKE,115000,9 - 10 hari
DJJ20717,Kab. Jayawijaya,Kenyam,JNE OKE,115000,9 - 10 hari
DJJ20718,Kab. Jayawijaya,Kobakma,JNE OKE,115000,9 - 10 hari
DJJ20719,Kab. Jayawijaya,Mapenduma,JNE OKE,115000,9 - 10 hari
DJJ20720,Kab. Jayawijaya,Pirime,JNE OKE,115000,9 - 10 hari
DJJ20800,Kab. Asmat,Agats,JNE OKE,92000,6 - 9 hari
DJJ20801,Kab. Asmat,Akat,JNE OKE,115000,9 - 10 hari
DJJ20802,Kab. Asmat,Atsy,JNE OKE,115000,9 - 10 hari
DJJ20803,Kab. Asmat,Fayit,JNE OKE,115000,9 - 10 hari
DJJ20804,Kab. Asmat,Pantai Kasuari,JNE OKE,115000,9 - 10 hari
DJJ20805,Kab. Asmat,Sawaerma,JNE OKE,115000,9 - 10 hari
DJJ20806,Kab. Asmat,Suator,JNE OKE,115000,9 - 10 hari
DJJ20900,Kab. Boven Digoel,Tanah Merah/ Boven Digoel,JNE OKE,92000,6 - 9 hari
DJJ20901,Kab. Boven Digoel,Distrik Bomakia,JNE OKE,115000,9 - 10 hari
DJJ20902,Kab. Boven Digoel,Jair,JNE OKE,115000,9 - 10 hari
DJJ20903,Kab. Boven Digoel,Kouh,JNE OKE,115000,9 - 10 hari
DJJ20904,Kab. Boven Digoel,Mandobo,JNE OKE,115000,9 - 10 hari
DJJ20905,Kab. Boven Digoel,Mindiptana,JNE OKE,115000,9 - 10 hari
DJJ20906,Kab. Boven Digoel,Waropko,JNE OKE,115000,9 - 10 hari
DJJ21000,Kab. Keerom,Waris,JNE OKE,92000,6 - 9 hari
DJJ21001,Kab. Keerom,Arso,JNE OKE,115000,9 - 10 hari
DJJ21002,Kab. Keerom,Senggi,JNE OKE,115000,9 - 10 hari
DJJ21003,Kab. Keerom,Skanto,JNE OKE,115000,9 - 10 hari
DJJ21004,Kab. Keerom,Web,JNE OKE,115000,9 - 10 hari
DJJ21300,Kab. Pegunungan Bintang,Oksibil,JNE OKE,92000,6 - 9 hari
DJJ21301,Kab. Pegunungan Bintang,Batom,JNE OKE,115000,9 - 10 hari
DJJ21302,Kab. Pegunungan Bintang,Borme,JNE OKE,115000,9 - 10 hari
DJJ21303,Kab. Pegunungan Bintang,Iwur,JNE OKE,115000,9 - 10 hari
DJJ21304,Kab. Pegunungan Bintang,Kiwirok,JNE OKE,115000,9 - 10 hari
DJJ21305,Kab. Pegunungan Bintang,Okbibab,JNE OKE,115000,9 - 10 hari
DJJ21500,Kab. Sarmi,Sarmi,JNE OKE,92000,6 - 9 hari
DJJ21501,Kab. Sarmi,Bonggo,JNE OKE,115000,9 - 10 hari
DJJ21502,Kab. Sarmi,Pantai Barat,JNE OKE,115000,9 - 10 hari
DJJ21503,Kab. Sarmi,Pantai Timur,JNE OKE,115000,9 - 10 hari
DJJ21504,Kab. Sarmi,Tor Atas,JNE OKE,115000,9 - 10 hari
DJJ21600,Kab. Supiori,Sorendiweri,JNE OKE,92000,6 - 9 hari
DJJ21601,Kab. Supiori,Supiori Selatan,JNE OKE,115000,9 - 10 hari
DJJ21602,Kab. Supiori,Supiori Timur,JNE OKE,115000,9 - 10 hari
DJJ21603,Kab. Supiori,Supiori Utara,JNE OKE,115000,9 - 10 hari
DJJ21700,Kab. Talikora,Karubaga,JNE OKE,92000,6 - 9 hari
DJJ21701,Kab. Talikora,Bokondini,JNE OKE,115000,9 - 10 hari
DJJ21702,Kab. Talikora,Kanggime,JNE OKE,-,- hari
DJJ21703,Kab. Talikora,Kembu,JNE OKE,-,- hari
DJJ21800,Kab. Waropen,Botawa,JNE OKE,-,- hari
DJJ21801,Kab. Waropen,Masirei,JNE OKE,-,- hari
