code,city,area,provider,cost,remarks
KOE21907,Kab. Kupang,Amfoang Barat Laut,JNE YES,-,1 hari
KOE21908,Kab. Kupang,Amfoang Selatan,JNE YES,-,1 hari
KOE21909,Kab. Kupang,Amfoang Utara,JNE YES,-,1 hari
KOE21910,Kab. Kupang,Fatuleu,JNE YES,-,1 hari
KOE21911,Kab. Kupang,Fatuleu Barat,JNE YES,-,1 hari
KOE21912,Kab. Kupang,Fatuleu Tengah,JNE YES,-,1 hari
KOE21913,Kab. Kupang,Hawu Mehara,JNE YES,-,1 hari
KOE21914,Kab. Kupang,Kupang Barat,JNE YES,-,1 hari
KOE21915,Kab. Kupang,Kupang Tengah,JNE YES,-,1 hari
KOE21916,Kab. Kupang,Kupang Timur,JNE YES,-,1 hari
KOE21917,Kab. Kupang,Nekemese,JNE YES,-,1 hari
KOE21918,Kab. Kupang,Raijua,JNE YES,-,1 hari
KOE21919,Kab. Kupang,Sabu Barat,JNE YES,-,1 hari
KOE21920,Kab. Kupang,Sabu Liae,JNE YES,-,1 hari
KOE21921,Kab. Kupang,Sabu Timur,JNE YES,-,1 hari
KOE21922,Kab. Kupang,Semau,JNE YES,-,1 hari
KOE21923,Kab. Kupang,Semau Selatan,JNE YES,-,1 hari
KOE21924,Kab. Kupang,Sulamu,JNE YES,-,1 hari
KOE21925,Kab. Kupang,Taebenu,JNE YES,-,1 hari
KOE21926,Kab. Kupang,Takari,JNE YES,-,1 hari
KRW10000,Kab. Karawang,Karawang,JNE YES,19000,1 hari
KRW10001,Kab. Karawang,Batujaya,JNE YES,-,1 hari
KRW10002,Kab. Karawang,Cibuaya,JNE YES,-,1 hari
KRW10003,Kab. Karawang,Cikampek,JNE YES,19000,1 hari
KRW10004,Kab. Karawang,Cilamaya Kulon,JNE YES,-,1 hari
KRW10005,Kab. Karawang,Jatisari,JNE YES,-,1 hari
KRW10006,Kab. Karawang,Klari,JNE YES,19000,1 hari
KRW10007,Kab. Karawang,LEMAHABANG WADAS,JNE YES,-,1 hari
KRW10008,Kab. Karawang,Pakisjaya,JNE YES,-,1 hari
KRW10009,Kab. Karawang,Pangkalan,JNE YES,-,1 hari
KRW10010,Kab. Karawang,Pedes,JNE YES,-,1 hari
KRW10011,Kab. Karawang,Rawamerta,JNE YES,-,1 hari
KRW10012,Kab. Karawang,Rengasdengklok,JNE YES,-,1 hari
KRW10013,Kab. Karawang,Talagasari,JNE YES,-,1 hari
KRW10014,Kab. Karawang,Telukjambe Barat,JNE YES,19000,1 hari
KRW10015,Kab. Karawang,Tempuran,JNE YES,-,1 hari
KRW10016,Kab. Karawang,Tirtamulya,JNE YES,-,1 hari
KRW10017,Kab. Karawang,Tegalwaru,JNE YES,-,1 hari
KRW10018,Kab. Karawang,Banyusari,JNE YES,-,1 hari
KRW10019,Kab. Karawang,Ciampel,JNE YES,-,1 hari
KRW10020,Kab. Karawang,Cilamaya Wetan,JNE YES,-,1 hari
KRW10021,Kab. Karawang,Cilebar,JNE YES,-,1 hari
KRW10022,Kab. Karawang,Jayakerta,JNE YES,-,1 hari
KRW10023,Kab. Karawang,Karawang Barat,JNE YES,19000,1 hari
KRW10024,Kab. Karawang,Karawang Timur,JNE YES,19000,1 hari
KRW10025,Kab. Karawang,Kotabaru,JNE YES,19000,1 hari
KRW10026,Kab. Karawang,Kutawaluya,JNE YES,-,1 hari
KRW10027,Kab. Karawang,Majalaya,JNE YES,-,1 hari
KRW10028,Kab. Karawang,Purwasari,JNE YES,19000,1 hari
KRW10029,Kab. Karawang,Telukjambe Timur,JNE YES,19000,1 hari
KRW10030,Kab. Karawang,Tirtajaya,JNE YES,-,1 hari
MDC10000,Kota Manado,Manado,JNE YES,-,1 hari
MDC10021,Kota Manado,Bunaken,JNE YES,-,1 hari
MDC10022,Kota Manado,Malalayang,JNE YES,-,1 hari
MDC10023,Kota Manado,Mapanget,JNE YES,-,1 hari
MDC10024,Kota Manado,Sario,JNE YES,-,1 hari
MDC10025,Kota Manado,Singkil,JNE YES,-,1 hari
MDC10026,Kota Manado,Tikala,JNE YES,-,1 hari
MDC10027,Kota Manado,Tuminting,JNE YES,-,1 hari
MDC10028,Kota Manado,Wanea,JNE YES,-,1 hari
MDC10029,Kota Manado,Wenang,JNE YES,-,1 hari
MDC20100,Kab. Bolaang Mongondow,Kotamobagu,JNE YES,-,1 hari
MDC20101,Kab. Bolaang Mongondow,Bintauna,JNE YES,-,1 hari
MDC20102,Kab. Bolaang Mongondow,Bolaang,JNE YES,-,1 hari
MDC20103,Kab. Bolaang Mongondow,BOLAANG ITANG,JNE YES,-,1 hari
MDC20104,Kab. Bolaang Mongondow,BOLAANG UKI,JNE YES,-,1 hari
MDC20106,Kab. Bolaang Mongondow,Kaidipang,JNE YES,-,1 hari
MDC20107,Kab. Bolaang Mongondow,Kotabunan,JNE YES,-,1 hari
MDC20108,Kab. Bolaang Mongondow,Lolayan,JNE YES,-,1 hari
MDC20109,Kab. Bolaang Mongondow,Lolak,JNE YES,-,1 hari
MDC20110,Kab. Bolaang Mongondow,Modayag,JNE YES,-,1 hari
MDC20111,Kab. Bolaang Mongondow,Passi,JNE YES,-,1 hari
MDC20112,Kab. Bolaang Mongondow,Pinolosian,JNE YES,-,1 hari
MDC20113,Kab. Bolaang Mongondow,Poigar,JNE YES,-,1 hari
MDC20114,Kab. Bolaang Mongondow,Sangtombolang,JNE YES,-,1 hari
MDC20115,Kab. Bolaang Mongondow,Dumoga Barat,JNE YES,-,1 hari
MDC20116,Kab. Bolaang Mongondow,Dumoga Timur,JNE YES,-,1 hari
MDC20117,Kab. Bolaang Mongondow,Dumoga Utara,JNE YES,-,1 hari
MDC20118,Kab. Bolaang Mongondow,Nuangan,JNE YES,-,1 hari
MDC20119,Kab. Bolaang Mongondow,Pinogaluman,JNE YES,-,1 hari
MDC20120,Kab. Bolaang Mongondow,Posigadan,JNE YES,-,1 hari
MDC20200,Kab. Kepulauan Sangihe,Tahuna,JNE YES,-,1 hari
MDC20204,Kab. Kepulauan Sangihe,Kendahe,JNE YES,-,1 hari
MDC20206,Kab. Kepulauan Sangihe,Manganitu,JNE YES,-,1 hari
MDC20209,Kab. Kepulauan Sangihe,Siau Timur,JNE YES,-,1 hari
MDC20210,Kab. Kepulauan Sangihe,Siau Barat,JNE YES,-,1 hari
MDC20211,Kab. Kepulauan Sangihe,Tabukan Utara,JNE YES,-,1 hari
MDC20212,Kab. Kepulauan Sangihe,Tabukan Selatan,JNE YES,-,1 hari
MDC20213,Kab. Kepulauan Sangihe,Tabukan Tengah,JNE YES,-,1 hari
MDC20214,Kab. Kepulauan Sangihe,Tagulandang,JNE YES,-,1 hari
MDC20215,Kab. Kepulauan Sangihe,Tamako,JNE YES,-,1 hari
MDC20216,Kab. Kepulauan Sangihe,Biaro,JNE YES,-,1 hari
MDC20217,Kab. Kepulauan Sangihe,Manganitu Selatan,JNE YES,-,1 hari
MDC20218,Kab. Kepulauan Sangihe,Nusa Tabukan,JNE YES,-,1 hari
MDC20219,Kab. Kepulauan Sangihe,Siau Barat Selatan,JNE YES,-,1 hari
MDC20220,Kab. Kepulauan Sangihe,Siau Timur Selatan,JNE YES,-,1 hari
MDC20221,Kab. Kepulauan Sangihe,Tagulandang Utara,JNE YES,-,1 hari
MDC20222,Kab. Kepulauan Sangihe,Tatoareng,JNE YES,-,1 hari
MDC20300,Kab. Minahasa,Tondano,JNE YES,-,1 hari
MDC20302,Kab. Minahasa,Eris,JNE YES,-,1 hari
MDC20303,Kab. Minahasa,Kakas,JNE YES,-,1 hari
MDC20304,Kab. Minahasa,Kawangkoan,JNE YES,-,1 hari
MDC20305,Kab. Minahasa,Kombi,JNE YES,-,1 hari
MDC20308,Kab. Minahasa,Remboken,JNE YES,-,1 hari
MDC20309,Kab. Minahasa,Sonder,JNE YES,-,1 hari
MDC20311,Kab. Minahasa,Tompaso,JNE YES,-,1 hari
MDC20313,Kab. Minahasa,Langowan Barat,JNE YES,-,1 hari
MDC20314,Kab. Minahasa,Langowan Selatan,JNE YES,-,1 hari
MDC20315,Kab. Minahasa,Langowan Timur,JNE YES,-,1 hari
MDC20316,Kab. Minahasa,Lembean Timur,JNE YES,-,1 hari
MDC20317,Kab. Minahasa,Pineleng,JNE YES,-,1 hari
MDC20318,Kab. Minahasa,Tombariri,JNE YES,-,1 hari
MDC20319,Kab. Minahasa,Tombulu,JNE YES,-,1 hari
MDC20320,Kab. Minahasa,Tondano Barat,JNE YES,-,1 hari
MDC20321,Kab. Minahasa,Tondano Selatan,JNE YES,-,1 hari
MDC20322,Kab. Minahasa,Tondano Timur,JNE YES,-,1 hari
MDC20323,Kab. Minahasa,Tondano Utara,JNE YES,-,1 hari
MDC20400,Kota Bitung,Bitung,JNE YES,-,1 hari
MDC20401,Kota Bitung,Bitung Barat,JNE YES,-,1 hari
MDC20402,Kota Bitung,Bitung Selatan,JNE YES,-,1 hari
MDC20403,Kota Bitung,Bitung Tengah,JNE YES,-,1 hari
MDC20404,Kota Bitung,Bitung Timur,JNE YES,-,1 hari
MDC20405,Kota Bitung,Bitung Utara,JNE YES,-,1 hari
MDC20600,Kab. Bolaang Mongondow Utara,Boroko,JNE YES,-,1 hari
MDC20601,Kab. Bolaang Mongondow Utara,Bintauna,JNE YES,-,1 hari
MDC20602,Kab. Bolaang Mongondow Utara,Bolaang Itang Barat,JNE YES,-,1 hari
MDC20603,Kab. Bolaang Mongondow Utara,Bolaang Itang Timur,JNE YES,-,1 hari
MDC20604,Kab. Bolaang Mongondow Utara,Kaidipang,JNE YES,-,1 hari
MDC20605,Kab. Bolaang Mongondow Utara,Pinogaluman,JNE YES,-,1 hari
MDC20606,Kab. Bolaang Mongondow Utara,Sangkub,JNE YES,-,1 hari
MDC20700,Kab. Kepulauan Talaud,Melonguane,JNE YES,-,1 hari
MDC20701,Kab. Kepulauan Talaud,Beo,JNE YES,-,1 hari
MDC20702,Kab. Kepulauan Talaud,Essang,JNE YES,-,1 hari
MDC20703,Kab. Kepulauan Talaud,Gemeh,JNE YES,-,1 hari
MDC20704,Kab. Kepulauan Talaud,Kabaruan,JNE YES,-,1 hari
MDC20705,Kab. Kepulauan Talaud,Lirung,JNE YES,-,1 hari
MDC20707,Kab. Kepulauan Talaud,Nanusa,JNE YES,-,1 hari
MDC20708,Kab. Kepulauan Talaud,Rainis,JNE YES,-,1 hari
MDC20800,Kab. Minahasa Utara,Airmadidi,JNE YES,-,1 hari
MDC20801,Kab. Minahasa Utara,Dimembe,JNE YES,-,1 hari
MDC20802,Kab. Minahasa Utara,Kalawat,JNE YES,-,1 hari
MDC20803,Kab. Minahasa Utara,Kauditan,JNE YES,-,1 hari
MDC20804,Kab. Minahasa Utara,Kema,JNE YES,-,1 hari
MDC20805,Kab. Minahasa Utara,Likupang Barat,JNE YES,-,1 hari
MDC20806,Kab. Minahasa Utara,Likupang Timur,JNE YES,-,1 hari
MDC20807,Kab. Minahasa Utara,Wori,JNE YES,-,1 hari
MDC20900,Kab. Minahasa Selatan,Amurang,JNE YES,-,1 hari
MDC20901,Kab. Minahasa Selatan,Modoinding,JNE YES,-,1 hari
MDC20902,Kab. Minahasa Selatan,Motoling,JNE YES,-,1 hari
MDC20903,Kab. Minahasa Selatan,Ranoyapo,JNE YES,-,1 hari
MDC20904,Kab. Minahasa Selatan,Sinon Sayang,JNE YES,-,1 hari
MDC20905,Kab. Minahasa Selatan,Tareran,JNE YES,-,1 hari
MDC20906,Kab. Minahasa Selatan,Tenga,JNE YES,-,1 hari
MDC20907,Kab. Minahasa Selatan,Tombasian,JNE YES,-,1 hari
MDC20908,Kab. Minahasa Selatan,Tompaso Baru,JNE YES,-,1 hari
MDC20909,Kab. Minahasa Selatan,Tumpaan,JNE YES,-,1 hari
MDC21000,Kab. Minahasa Tenggara,Ratahan,JNE YES,-,1 hari
MDC21001,Kab. Minahasa Tenggara,Belang,JNE YES,-,1 hari
MDC21002,Kab. Minahasa Tenggara,Tombatu,JNE YES,-,1 hari
MDC21003,Kab. Minahasa Tenggara,Touluaan,JNE YES,-,1 hari
MDC21004,Kab. Minahasa Tenggara,Ratatotok,JNE YES,-,1 hari
MDC21005,Kab. Minahasa Tenggara,Pusomaen,JNE YES,-,1 hari
MDC21100,Kota Tomohon,Tomohon,JNE YES,-,1 hari
MDC21101,Kota Tomohon,Tomohon Barat,JNE YES,-,1 hari
MDC21102,Kota Tomohon,Tomohon Selatan,JNE YES,-,1 hari
MDC21103,Kota Tomohon,Tomohon Tengah,JNE YES,-,1 hari
MDC21104,Kota Tomohon,Tomohon Timur,JNE YES,-,1 hari
MDC21105,Kota Tomohon,Tomohon Utara,JNE YES,-,1 hari
MDN10000,Kota Madiun,Madiun,JNE YES,-,1 hari
MDN10016,Kota Madiun,Kartoharjo,JNE YES,-,1 hari
MDN10017,Kota Madiun,Manguharjo,JNE YES,-,1 hari
MDN10018,Kota Madiun,Taman,JNE YES,-,1 hari
MDN10100,Kab. Madiun,Caruban,JNE YES,-,1 hari
MDN10101,Kab. Madiun,Balerejo,JNE YES,-,1 hari
MDN10102,Kab. Madiun,Dagangan,JNE YES,-,1 hari
MDN10103,Kab. Madiun,Dolopo,JNE YES,-,1 hari
MDN10104,Kab. Madiun,Geger,JNE YES,-,1 hari
MDN10105,Kab. Madiun,Gemarang,JNE YES,-,1 hari
MDN10106,Kab. Madiun,Jiwan,JNE YES,-,1 hari
MDN10107,Kab. Madiun,Kare,JNE YES,-,1 hari
MDN10108,Kab. Madiun,Kebonsari,JNE YES,-,1 hari
MDN10109,Kab. Madiun,Madiun,JNE YES,-,1 hari
MDN10110,Kab. Madiun,Mejayan,JNE YES,-,1 hari
MDN10111,Kab. Madiun,Pilangkenceng,JNE YES,-,1 hari
MDN10112,Kab. Madiun,Saradan,JNE YES,-,1 hari
MDN10113,Kab. Madiun,Sawahan,JNE YES,-,1 hari
MDN10114,Kab. Madiun,Wonoasri,JNE YES,-,1 hari
MDN10115,Kab. Madiun,Wungu,JNE YES,-,1 hari
MDN20100,Kab. Magetan,Magetan,JNE YES,-,1 hari
MDN20101,Kab. Magetan,Bendo,JNE YES,-,1 hari
MDN20102,Kab. Magetan,Karangrejo,JNE YES,-,1 hari
MDN20104,Kab. Magetan,Kawedanan,JNE YES,-,1 hari
MDN20105,Kab. Magetan,Lembeyan,JNE YES,-,1 hari
MDN20106,Kab. Magetan,Maospati,JNE YES,-,1 hari
MDN20107,Kab. Magetan,Panekan,JNE YES,-,1 hari
MDN20108,Kab. Magetan,Parang,JNE YES,-,1 hari
MDN20109,Kab. Magetan,Plaosan,JNE YES,-,1 hari
MDN20110,Kab. Magetan,Poncol,JNE YES,-,1 hari
MDN20111,Kab. Magetan,Sukomoro,JNE YES,-,1 hari
MDN20112,Kab. Magetan,Takeran,JNE YES,-,1 hari
MDN20113,Kab. Magetan,Barat,JNE YES,-,1 hari
MDN20114,Kab. Magetan,Karas,JNE YES,-,1 hari
MDN20115,Kab. Magetan,Kartoharjo,JNE YES,-,1 hari
MDN20116,Kab. Magetan,Ngariboyo,JNE YES,-,1 hari
MDN20117,Kab. Magetan,Nguntoronadi,JNE YES,-,1 hari
MDN20200,Kab. Ngawi,Ngawi,JNE YES,-,1 hari
MDN20201,Kab. Ngawi,Bringin,JNE YES,-,1 hari
MDN20202,Kab. Ngawi,Geneng,JNE YES,-,1 hari
MDN20203,Kab. Ngawi,Jogorogo,JNE YES,-,1 hari
MDN20204,Kab. Ngawi,Karangjati,JNE YES,-,1 hari
MDN20205,Kab. Ngawi,Kedunggalar,JNE YES,-,1 hari
MDN20206,Kab. Ngawi,Kendal,JNE YES,-,1 hari
MDN20207,Kab. Ngawi,Kwadungan,JNE YES,-,1 hari
MDN20208,Kab. Ngawi,Mantingan,JNE YES,-,1 hari
MDN20209,Kab. Ngawi,Ngrambe,JNE YES,-,1 hari
MDN20210,Kab. Ngawi,Padas,JNE YES,-,1 hari
MDN20211,Kab. Ngawi,Pangkur,JNE YES,-,1 hari
MDN20212,Kab. Ngawi,Paron,JNE YES,-,1 hari
MDN20213,Kab. Ngawi,Pitu,JNE YES,-,1 hari
MDN20214,Kab. Ngawi,Sine,JNE YES,-,1 hari
MDN20215,Kab. Ngawi,Widodaren,JNE YES,-,1 hari
MDN20216,Kab. Ngawi,Karanganyar,JNE YES,-,1 hari
MDN20217,Kab. Ngawi,Kendungan,JNE YES,-,1 hari
MDN20300,Kab. Pacitan,Pacitan,JNE YES,-,1 hari
MDN20301,Kab. Pacitan,Arjosari,JNE YES,-,1 hari
MDN20302,Kab. Pacitan,Bandar,JNE YES,-,1 hari
MDN20303,Kab. Pacitan,Donorojo,JNE YES,-,1 hari
MDN20304,Kab. Pacitan,Kebonagung,JNE YES,-,1 hari
MDN20305,Kab. Pacitan,Nawangan,JNE YES,-,1 hari
MDN20306,Kab. Pacitan,Ngadirojo,JNE YES,-,1 hari
MDN20307,Kab. Pacitan,Pringkuku,JNE YES,-,1 hari
MDN20308,Kab. Pacitan,Punung,JNE YES,-,1 hari
MDN20309,Kab. Pacitan,Sudimoro,JNE YES,-,1 hari
MDN20310,Kab. Pacitan,Tegalombo,JNE YES,-,1 hari
MDN20311,Kab. Pacitan,Tulakan,JNE YES,-,1 hari
MDN20400,Kab. Ponorogo,Ponorogo,JNE YES,-,1 hari
MDN20401,Kab. Ponorogo,Babadan,JNE YES,-,1 hari
MDN20402,Kab. Ponorogo,Badegan,JNE YES,-,1 hari
MDN20403,Kab. Ponorogo,Balong,JNE YES,-,1 hari
MDN20404,Kab. Ponorogo,Bungkal,JNE YES,-,1 hari
MDN20405,Kab. Ponorogo,Jenangan,JNE YES,-,1 hari
MDN20406,Kab. Ponorogo,Jetis,JNE YES,-,1 hari
MDN20407,Kab. Ponorogo,Kauman,JNE YES,-,1 hari
MDN20408,Kab. Ponorogo,Mlarak,JNE YES,-,1 hari
MDN20409,Kab. Ponorogo,Ngebel,JNE YES,-,1 hari
MDN20410,Kab. Ponorogo,Ngrayun,JNE YES,-,1 hari
MDN20411,Kab. Ponorogo,Pulung,JNE YES,-,1 hari
MDN20412,Kab. Ponorogo,Sambit,JNE YES,-,1 hari
MDN20413,Kab. Ponorogo,Sampung,JNE YES,-,1 hari
MDN20414,Kab. Ponorogo,Sawoo,JNE YES,-,1 hari
MDN20415,Kab. Ponorogo,Siman,JNE YES,-,1 hari
MDN20416,Kab. Ponorogo,Slahung,JNE YES,-,1 hari
MDN20417,Kab. Ponorogo,Sooko,JNE YES,-,1 hari
MDN20418,Kab. Ponorogo,Sukorejo,JNE YES,-,1 hari
MDN20419,Kab. Ponorogo,Jambon,JNE YES,-,1 hari
MDN20420,Kab. Ponorogo,Pudak,JNE YES,-,1 hari
MES10000,Kota Medan,Medan,JNE YES,34000,1 hari
MES10017,Kota Medan,Medan Amplas,JNE YES,34000,1 hari
MES10018,Kota Medan,Medan Area,JNE YES,34000,1 hari
MES10019,Kota Medan,Medan Barat,JNE YES,34000,1 hari
MES10020,Kota Medan,Medan Baru,JNE YES,34000,1 hari
MES10021,Kota Medan,Medan Deli,JNE YES,-,1 hari
MES10022,Kota Medan,Medan Denai,JNE YES,34000,1 hari
MES10023,Kota Medan,Medan Helvetia,JNE YES,34000,1 hari
MES10024,Kota Medan,Medan Johor,JNE YES,34000,1 hari
MES10025,Kota Medan,Medan Kota,JNE YES,34000,1 hari
MES10026,Kota Medan,Medan Labuhan,JNE YES,-,1 hari
MES10027,Kota Medan,Medan Maimun,JNE YES,34000,1 hari
MES10028,Kota Medan,Medan Marelan,JNE YES,-,1 hari
MES10029,Kota Medan,Medan Perjuangan,JNE YES,34000,1 hari
MES10030,Kota Medan,Medan Petisah,JNE YES,34000,1 hari
MES10031,Kota Medan,Medan Polonia,JNE YES,34000,1 hari
MES10032,Kota Medan,Medan Selayang,JNE YES,-,1 hari
MES10033,Kota Medan,Medan Tembung,JNE YES,-,1 hari
MES10034,Kota Medan,Medan Timur,JNE YES,34000,1 hari
MES10035,Kota Medan,Medan Tuntungan,JNE YES,-,1 hari
MES10045,Kota Medan,Medan Belawan,JNE YES,34000,1 hari
MES10046,Kota Medan,Medan Sunggal,JNE YES,-,1 hari
MES10100,Kab. Asahan,Kisaran,JNE YES,-,1 hari
MES10102,Kab. Asahan,Air Joman,JNE YES,-,1 hari
MES10103,Kab. Asahan,Air Batu,JNE YES,-,1 hari
MES10104,Kab. Asahan,Bandar Pasir Mandoge,JNE YES,-,1 hari
MES10105,Kab. Asahan,Bandar Pulau,JNE YES,-,1 hari
MES10106,Kab. Asahan,Buntu Pane,JNE YES,-,1 hari
MES10110,Kab. Asahan,Meranti,JNE YES,-,1 hari
MES10111,Kab. Asahan,Pulau Rakyat,JNE YES,-,1 hari
MES10112,Kab. Asahan,Simpang Empat,JNE YES,-,1 hari
MES10115,Kab. Asahan,Tanjung Balai Asahan,JNE YES,-,1 hari
MES10117,Kab. Asahan,Aek Kuasan,JNE YES,-,1 hari
MES10118,Kab. Asahan,Sei Kepayang,JNE YES,-,1 hari
MES10126,Kab. Asahan,Kisaran Barat,JNE YES,-,1 hari
MES10127,Kab. Asahan,Kisaran Timur,JNE YES,-,1 hari
MES10200,Kab. Tapanuli Tengah,Sibolga,JNE YES,-,1 hari
MES10201,Kab. Tapanuli Tengah,Barus,JNE YES,-,1 hari
MES10202,Kab. Tapanuli Tengah,Kolang,JNE YES,-,1 hari
MES10203,Kab. Tapanuli Tengah,Manduamas,JNE YES,-,1 hari
MES10204,Kab. Tapanuli Tengah,Sorkam,JNE YES,-,1 hari
MES10205,Kab. Tapanuli Tengah,Adman Dewi,JNE YES,-,1 hari
MES10206,Kab. Tapanuli Tengah,Badiri,JNE YES,-,1 hari
MES10207,Kab. Tapanuli Tengah,Lumut,JNE YES,-,1 hari
MES10208,Kab. Tapanuli Tengah,Sibabangun,JNE YES,-,1 hari
MES10209,Kab. Tapanuli Tengah,Sirandorung,JNE YES,-,1 hari
MES10210,Kab. Tapanuli Tengah,Sitahuis,JNE YES,-,1 hari
MES10211,Kab. Tapanuli Tengah,Sorkam Barat,JNE YES,-,1 hari
MES10212,Kab. Tapanuli Tengah,Sosor Gadong,JNE YES,-,1 hari
MES10213,Kab. Tapanuli Tengah,Tapian Nauli,JNE YES,-,1 hari
MES10214,Kab. Tapanuli Tengah,Tukka,JNE YES,-,1 hari
MES10216,Kota Sibolga,Sibolga Sambas,JNE YES,-,1 hari
MES10217,Kota Sibolga,Sibolga Selatan,JNE YES,-,1 hari
MES10218,Kota Sibolga,Sibolga Utara,JNE YES,-,1 hari
MES10219,Kota Sibolga,Sibolga Kota,JNE YES,-,1 hari
MES10300,Kab. Dairi,Sidikalang,JNE YES,-,1 hari
MES10302,Kab. Dairi,Parbuluan,JNE YES,-,1 hari
MES10304,Kab. Dairi,Siempat Nempu,JNE YES,-,1 hari
MES10305,Kab. Dairi,Siempat Nempu Hilir,JNE YES,-,1 hari
MES10306,Kab. Dairi,Silima Pungga-Pungga,JNE YES,-,1 hari
MES10307,Kab. Dairi,Sumbul,JNE YES,-,1 hari
MES10308,Kab. Dairi,Tanah Pinem,JNE YES,-,1 hari
MES10309,Kab. Dairi,Tiga Lingga,JNE YES,-,1 hari
MES10310,Kab. Dairi,Pegagan Hilir,JNE YES,-,1 hari
MES10311,Kab. Dairi,Siempat Nempu Hulu,JNE YES,-,1 hari
MES10312,Kab. Dairi,Berampu,JNE YES,-,1 hari
MES10313,Kab. Dairi,Gunung Sitember,JNE YES,-,1 hari
MES10314,Kab. Dairi,Lae Parira,JNE YES,-,1 hari
MES10600,Kab. Deli Serdang,Lubuk Pakam,JNE YES,-,1 hari
MES10601,Kab. Deli Serdang,Deli Tua,JNE YES,-,1 hari
MES10602,Kab. Deli Serdang,Hamparan Perak,JNE YES,-,1 hari
MES10603,Kab. Deli Serdang,Kutalimbaru,JNE YES,-,1 hari
MES10604,Kab. Deli Serdang,Labuhan Deli,JNE YES,-,1 hari
MES10605,Kab. Deli Serdang,Batang Kuis,JNE YES,-,1 hari
MES10606,Kab. Deli Serdang,Pancur Batu,JNE YES,-,1 hari
MES10607,Kab. Deli Serdang,Percut Sei Tuan,JNE YES,-,1 hari
MES10608,Kab. Deli Serdang,Petumbak,JNE YES,-,1 hari
MES10609,Kab. Deli Serdang,Sibolangit,JNE YES,-,1 hari
MES10610,Kab. Deli Serdang,Biru-Biru,JNE YES,-,1 hari
MES10611,Kab. Deli Serdang,Sinembah Tanjungmuda Hilir,JNE YES,-,1 hari
MES10612,Kab. Deli Serdang,Sunggal,JNE YES,-,1 hari
MES10613,Kab. Deli Serdang,Tanjung Morawa,JNE YES,-,1 hari
MES10614,Kab. Deli Serdang,Pantai Labu,JNE YES,-,1 hari
MES10615,Kab. Deli Serdang,Bangun Purba,JNE YES,-,1 hari
MES10616,Kab. Deli Serdang,Beringin,JNE YES,-,1 hari
MES10617,Kab. Deli Serdang,Galang,JNE YES,-,1 hari
MES10619,Kab. Deli Serdang,Gunung Meriah,JNE YES,-,1 hari
MES10620,Kab. Deli Serdang,Namo Rambe,JNE YES,-,1 hari
MES10621,Kab. Deli Serdang,Pagar Marbau,JNE YES,-,1 hari
MES10622,Kab. Deli Serdang,Sinembah Tanjungmuda Hulu,JNE YES,-,1 hari
MES20100,Kab. Toba Samosir,Balige,JNE YES,-,1 hari
MES20101,Kab. Toba Samosir,Habinsaran,JNE YES,-,1 hari
MES20103,Kab. Toba Samosir,Lagu Boti,JNE YES,-,1 hari
MES20104,Kab. Toba Samosir,Lumban Julu,JNE YES,-,1 hari
MES20109,Kab. Toba Samosir,Porsea,JNE YES,-,1 hari
MES20111,Kab. Toba Samosir,Silaen,JNE YES,-,1 hari
MES20116,Kab. Toba Samosir,Ajibata,JNE YES,-,1 hari
MES20117,Kab. Toba Samosir,Bor Bor,JNE YES,-,1 hari
MES20118,Kab. Toba Samosir,Nassau,JNE YES,-,1 hari
MES20119,Kab. Toba Samosir,Pintu Pohan Meranti,JNE YES,-,1 hari
MES20120,Kab. Toba Samosir,Siantar Narumonda,JNE YES,-,1 hari
MES20121,Kab. Toba Samosir,Sigumpar,JNE YES,-,1 hari
MES20122,Kab. Toba Samosir,Tampahan,JNE YES,-,1 hari
MES20123,Kab. Toba Samosir,Uluan,JNE YES,-,1 hari
MES20200,Kota Binjai,Binjai Kota,JNE YES,-,1 hari
MES20201,Kota Binjai,Binjai,JNE YES,-,1 hari
MES20207,Kota Binjai,Binjai Barat,JNE YES,-,1 hari
MES20208,Kota Binjai,Binjai Selatan,JNE YES,-,1 hari
MES20209,Kota Binjai,Binjai Timur,JNE YES,-,1 hari
MES20210,Kota Binjai,Binjai Utara,JNE YES,-,1 hari
MES20300,Kab. Nias,Gunung Sitoli,JNE YES,-,1 hari
MES20301,Kab. Nias,Afulu,JNE YES,-,1 hari
MES20302,Kab. Nias,Alasa,JNE YES,-,1 hari
MES20303,Kab. Nias,Bawolato,JNE YES,-,1 hari
MES20304,Kab. Nias,Gido,JNE YES,-,1 hari
MES20306,Kab. Nias,Hiliduho,JNE YES,-,1 hari
MES20307,Kab. Nias,Idano Gawo,JNE YES,-,1 hari
MES20308,Kab. Nias,Lahewa,JNE YES,-,1 hari
MES20311,Kab. Nias,Lotu,JNE YES,-,1 hari
MES20312,Kab. Nias,Mandrehe,JNE YES,-,1 hari
MES20317,Kab. Nias,Sirombo,JNE YES,-,1 hari
MES20320,Kab. Nias,Tuhemberua,JNE YES,-,1 hari
MES20326,Kab. Nias,Lolofitu Moi,JNE YES,-,1 hari
MES20500,Kota Padang Sidempuan,Padang Sidempuan,JNE YES,-,1 hari
MES20536,Kota Padang Sidempuan,Padang Sidempuan Batu Nadua,JNE YES,-,1 hari
